2021-09-21 18:23:32,"-1,4588,37,37,37,0,400",86.75,/d/c64/initial/replays/08675-s37-p37-09.avi
2021-09-21 18:23:45,"-1,3132,37,37,37,0,400",41.75,/d/c64/initial/replays/04175-s37-p37-05.avi
2021-09-21 18:24:00,"-1,93,37,37,37,0,400",100.75,/d/c64/initial/replays/10075-s37-p37-04.avi
2021-09-21 18:24:12,"-1,395,37,37,37,0,400",69.75,/d/c64/initial/replays/06975-s37-p37-10.avi
2021-09-21 18:24:31,"-1,4625,37,37,37,0,400",100.75,/d/c64/initial/replays/10075-s37-p37-05.avi
2021-09-21 18:24:46,"-1,3176,37,37,37,0,400",69.81,/d/c64/initial/replays/06981-s37-p37-05.avi
2021-09-21 18:25:06,"-1,5385,37,37,37,0,400",88.31,/d/c64/initial/replays/08831-s37-p37-06.avi
2021-09-21 18:25:20,"-1,866,37,37,37,0,400",88.31,/d/c64/initial/replays/08831-s37-p37-07.avi
2021-09-21 18:25:36,"-1,1585,37,37,37,0,400",100.62,/d/c64/initial/replays/10062-s37-p37-06.avi
2021-09-21 18:25:51,"-1,931,37,37,37,0,400",88.31,/d/c64/initial/replays/08831-s37-p37-08.avi
2021-09-21 18:26:06,"-1,1219,37,37,37,0,400",100.56,/d/c64/initial/replays/10056-s37-p37-05.avi
2021-09-21 18:26:18,"-1,2031,37,37,37,0,400",41.81,/d/c64/initial/replays/04181-s37-p37-05.avi
2021-09-21 18:26:34,"-1,2486,37,37,37,0,400",86.81,/d/c64/initial/replays/08681-s37-p37-09.avi
2021-09-21 18:26:48,"-1,530,37,37,37,0,400",88.31,/d/c64/initial/replays/08831-s37-p37-09.avi
2021-09-21 18:27:07,"-1,4277,37,37,37,0,400",100.56,/d/c64/initial/replays/10056-s37-p37-06.avi
2021-09-21 18:27:25,"-1,4581,37,37,37,0,400",86.62,/d/c64/initial/replays/08662-s37-p37-02.avi
2021-09-21 18:27:42,"-1,3610,37,37,37,0,400",86.75,/d/c64/initial/replays/08675-s37-p37-10.avi
2021-09-21 18:27:58,"-1,3176,37,37,37,0,400",86.87,/d/c64/initial/replays/08687-s37-p37-07.avi
2021-09-21 18:28:14,"-1,4191,37,37,37,0,400",69.75,/d/c64/initial/replays/06975-s37-p37-11.avi
2021-09-21 18:28:30,"-1,4195,37,37,37,0,400",60.31,/d/c64/initial/replays/06031-s37-p37-01.avi
2021-09-21 18:28:49,"-1,4812,37,37,37,0,400",92.93,/d/c64/initial/replays/09293-s37-p37-06.avi
2021-09-21 18:29:08,"-1,4791,37,37,37,0,400",88.37,/d/c64/initial/replays/08837-s37-p37-07.avi
2021-09-21 18:29:22,"-1,207,37,37,37,0,400",100.68,/d/c64/initial/replays/10068-s37-p37-09.avi
2021-09-21 18:29:41,"-1,4765,37,37,37,0,400",92.93,/d/c64/initial/replays/09293-s37-p37-07.avi
2021-09-21 18:29:58,"-1,968,37,37,37,0,400",96.43,/d/c64/initial/replays/09643-s37-p37-03.avi
2021-09-21 18:30:16,"-1,5313,37,37,37,0,400",86.87,/d/c64/initial/replays/08687-s37-p37-08.avi
2021-09-21 18:30:36,"-1,5114,37,37,37,0,400",93.00,/d/c64/initial/replays/09300-s37-p37-13.avi
2021-09-21 18:30:48,"-1,23,37,37,37,0,400",69.75,/d/c64/initial/replays/06975-s37-p37-12.avi
2021-09-21 18:31:01,"-1,1098,37,37,37,0,400",69.68,/d/c64/initial/replays/06968-s37-p37-09.avi
2021-09-21 18:31:18,"-1,5263,37,37,37,0,400",60.31,/d/c64/initial/replays/06031-s37-p37-02.avi
2021-09-21 18:31:34,"-1,1640,37,37,37,0,400",93.00,/d/c64/initial/replays/09300-s37-p37-14.avi
2021-09-21 18:31:45,"-1,4,37,37,37,0,400",60.31,/d/c64/initial/replays/06031-s37-p37-03.avi
2021-09-21 18:32:04,"-1,4360,37,37,37,0,400",100.62,/d/c64/initial/replays/10062-s37-p37-07.avi
2021-09-21 18:32:20,"-1,3183,37,37,37,0,400",86.75,/d/c64/initial/replays/08675-s37-p37-11.avi
2021-09-21 18:32:38,"-1,3061,37,37,37,0,400",93.06,/d/c64/initial/replays/09306-s37-p37-05.avi
2021-09-21 18:32:54,"-1,2252,37,37,37,0,400",88.25,/d/c64/initial/replays/08825-s37-p37-01.avi
2021-09-21 18:33:07,"-1,3094,37,37,37,0,400",41.81,/d/c64/initial/replays/04181-s37-p37-06.avi
2021-09-21 18:33:21,"-1,1107,37,37,37,0,400",86.87,/d/c64/initial/replays/08687-s37-p37-09.avi
2021-09-21 18:33:39,"-1,2921,37,37,37,0,400",100.56,/d/c64/initial/replays/10056-s37-p37-07.avi
2021-09-21 18:33:56,"-1,4611,37,37,37,0,400",86.87,/d/c64/initial/replays/08687-s37-p37-10.avi
2021-09-21 18:34:13,"-1,5512,37,37,37,0,400",60.43,/d/c64/initial/replays/06043-s37-p37-08.avi
2021-09-21 18:34:29,"-1,3816,37,37,37,0,400",69.75,/d/c64/initial/replays/06975-s37-p37-13.avi
2021-09-21 18:34:47,"-1,4035,37,37,37,0,400",88.18,/d/c64/initial/replays/08818-s37-p37-01.avi
2021-09-21 18:35:03,"-1,3536,37,37,37,0,400",69.68,/d/c64/initial/replays/06968-s37-p37-10.avi
2021-09-21 18:35:21,"-1,5061,37,37,37,0,400",88.43,/d/c64/initial/replays/08843-s37-p37-04.avi
2021-09-21 18:35:39,"-1,4037,37,37,37,0,400",88.37,/d/c64/initial/replays/08837-s37-p37-08.avi
2021-09-21 18:35:53,"-1,3783,37,37,37,0,400",41.75,/d/c64/initial/replays/04175-s37-p37-06.avi
2021-09-21 18:36:11,"-1,4419,37,37,37,0,400",88.43,/d/c64/initial/replays/08843-s37-p37-05.avi
2021-09-21 18:36:29,"-1,5295,37,37,37,0,400",69.75,/d/c64/initial/replays/06975-s37-p37-14.avi
2021-09-21 18:36:45,"-1,1848,37,37,37,0,400",100.68,/d/c64/initial/replays/10068-s37-p37-10.avi
2021-09-21 18:37:01,"-1,3549,37,37,37,0,400",69.68,/d/c64/initial/replays/06968-s37-p37-11.avi
2021-09-21 18:37:17,"-1,2239,37,37,37,0,400",100.56,/d/c64/initial/replays/10056-s37-p37-08.avi
2021-09-21 18:37:37,"-1,5816,37,37,37,0,400",88.37,/d/c64/initial/replays/08837-s37-p37-09.avi
2021-09-21 18:37:55,"-1,4977,37,37,37,0,400",86.75,/d/c64/initial/replays/08675-s37-p37-12.avi
2021-09-21 18:38:08,"-1,2783,37,37,37,0,400",41.75,/d/c64/initial/replays/04175-s37-p37-07.avi
2021-09-21 18:38:23,"-1,1866,37,37,37,0,400",86.68,/d/c64/initial/replays/08668-s37-p37-01.avi
2021-09-21 18:38:37,"-1,163,37,37,37,0,400",100.68,/d/c64/initial/replays/10068-s37-p37-11.avi
2021-09-21 18:38:50,"-1,429,37,37,37,0,400",69.56,/d/c64/initial/replays/06956-s37-p37-02.avi
2021-09-21 18:39:06,"-1,3580,37,37,37,0,400",86.81,/d/c64/initial/replays/08681-s37-p37-10.avi
2021-09-21 18:39:20,"-1,1349,37,37,37,0,400",69.62,/d/c64/initial/replays/06962-s37-p37-04.avi
2021-09-21 18:39:36,"-1,1892,37,37,37,0,400",100.68,/d/c64/initial/replays/10068-s37-p37-12.avi
2021-09-21 18:39:49,"-1,967,37,37,37,0,400",60.43,/d/c64/initial/replays/06043-s37-p37-09.avi
2021-09-21 18:40:03,"-1,1184,37,37,37,0,400",86.68,/d/c64/initial/replays/08668-s37-p37-02.avi
2021-09-21 18:40:19,"-1,3539,37,37,37,0,400",69.75,/d/c64/initial/replays/06975-s37-p37-15.avi
2021-09-21 18:40:36,"-1,3660,37,37,37,0,400",88.25,/d/c64/initial/replays/08825-s37-p37-02.avi
2021-09-21 18:40:51,"-1,3155,37,37,37,0,400",69.62,/d/c64/initial/replays/06962-s37-p37-05.avi
2021-09-21 18:41:07,"-1,1837,37,37,37,0,400",100.68,/d/c64/initial/replays/10068-s37-p37-13.avi
2021-09-21 18:41:25,"-1,3291,37,37,37,0,400",100.62,/d/c64/initial/replays/10062-s37-p37-08.avi
2021-09-21 18:41:40,"-1,3140,37,37,37,0,400",69.75,/d/c64/initial/replays/06975-s37-p37-16.avi
2021-09-21 18:41:53,"-1,1026,37,37,37,0,400",69.75,/d/c64/initial/replays/06975-s37-p37-17.avi
2021-09-21 18:42:08,"-1,4204,37,37,37,0,400",41.75,/d/c64/initial/replays/04175-s37-p37-08.avi
2021-09-21 18:42:24,"-1,1646,37,37,37,0,400",93.00,/d/c64/initial/replays/09300-s37-p37-15.avi
2021-09-21 18:42:40,"-1,5901,37,37,37,0,400",41.87,/d/c64/initial/replays/04187-s37-p37-02.avi
2021-09-21 18:42:58,"-1,3570,37,37,37,0,400",100.62,/d/c64/initial/replays/10062-s37-p37-09.avi
2021-09-21 18:43:14,"-1,2660,37,37,37,0,400",88.43,/d/c64/initial/replays/08843-s37-p37-06.avi
2021-09-21 18:43:29,"-1,451,37,37,37,0,400",100.75,/d/c64/initial/replays/10075-s37-p37-06.avi
2021-09-21 18:43:44,"-1,837,37,37,37,0,400",100.56,/d/c64/initial/replays/10056-s37-p37-09.avi
2021-09-21 18:44:03,"-1,3754,37,37,37,0,400",96.43,/d/c64/initial/replays/09643-s37-p37-04.avi
2021-09-21 18:44:18,"-1,596,37,37,37,0,400",92.87,/d/c64/initial/replays/09287-s37-p37-02.avi
2021-09-21 18:44:34,"-1,2838,37,37,37,0,400",86.87,/d/c64/initial/replays/08687-s37-p37-11.avi
2021-09-21 18:44:48,"-1,2430,37,37,37,0,400",60.31,/d/c64/initial/replays/06031-s37-p37-04.avi
